data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione_calc
2022-02-12,Torino,Venezia,1,2,1,1,14,5,2,2,8,4,14,12,2,3,0,1,2122
2022-02-13,Sassuolo,Roma,2,2,0,1,12,12,3,7,4,3,13,13,4,2,1,0,2122
2022-02-13,Atalanta,Juventus,1,1,0,0,21,15,3,6,8,8,13,9,2,3,0,0,2122
2022-02-13,Verona,Udinese,4,0,2,0,6,21,5,7,2,7,18,7,3,1,0,0,2122
2022-02-13,Milan,Sampdoria,1,0,1,0,15,4,7,1,4,0,13,11,3,1,0,0,2122
2022-02-13,Empoli,Cagliari,1,1,1,0,13,17,4,5,6,4,14,13,1,2,0,0,2122
2022-02-13,Genoa,Salernitana,1,1,1,1,15,12,5,4,5,4,17,10,3,2,0,0,2122
2022-02-14,Spezia,Fiorentina,1,2,0,1,9,21,1,4,4,8,17,10,2,1,0,0,2122
2022-02-18,Juventus,Torino,1,1,1,0,11,10,3,3,7,9,16,19,1,2,0,0,2122
2022-02-19,Sampdoria,Empoli,2,0,2,0,8,10,3,2,3,6,15,12,4,2,0,0,2122
2022-02-19,Roma,Verona,2,2,0,2,7,5,3,3,4,2,18,14,3,2,0,0,2122
2022-02-19,Salernitana,Milan,2,2,1,1,9,14,5,5,4,7,14,12,2,4,0,0,2122
