data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2024-02-03,St Pauli,Greuther Furth,3,2,2,1,19,7,13,3,7,3,17,17,1,2,0,0,2324
2024-02-03,Hertha,Hamburg,1,2,0,0,7,16,3,5,4,6,21,13,5,2,0,0,2324
2024-02-04,Paderborn,Fortuna Dusseldorf,4,3,3,0,11,13,4,6,5,7,8,10,1,1,0,0,2324
2024-02-04,Elversberg,Kaiserslautern,2,1,1,1,8,13,4,3,3,4,11,10,3,1,0,0,2324
2024-02-04,Hannover,Hansa Rostock,2,1,1,1,15,10,5,4,6,6,13,13,4,2,1,0,2324
2024-02-09,Hamburg,Hannover,3,4,1,3,17,13,3,4,10,7,13,14,2,2,2,0,2324
2024-02-09,Wehen,Nurnberg,1,1,0,0,8,16,3,7,2,11,9,10,1,1,0,0,2324
2024-02-10,Braunschweig,Karlsruhe,2,0,1,0,13,15,8,7,5,11,6,13,2,2,0,0,2324
2024-02-10,Fortuna Dusseldorf,Elversberg,1,1,1,0,13,9,4,3,5,2,14,9,2,1,0,0,2324
2024-02-10,Magdeburg,St Pauli,1,0,0,0,9,11,5,4,2,4,6,11,1,2,0,0,2324
2024-02-10,Kaiserslautern,Paderborn,1,2,1,0,12,8,3,2,4,2,14,11,3,2,0,0,2324
2024-02-11,Holstein Kiel,Schalke 04,1,0,0,0,22,7,6,2,10,4,7,9,1,3,0,0,2324
2024-02-11,Greuther Furth,Hertha,1,2,0,1,16,13,7,7,2,3,10,14,2,4,0,1,2324
2024-02-11,Osnabruck,Hansa Rostock,0,0,0,0,25,8,7,1,9,2,9,23,3,2,0,0,2324
2024-02-16,Hertha,Magdeburg,3,2,2,1,22,14,12,7,9,4,16,8,2,4,0,1,2324
