data,squadra_casa,squadra_trasferta,gol_casa,gol_trasferta,gol_casa_1T,gol_trasferta_1T,tiri_casa,tiri_trasferta,tiri_porta_casa,tiri_porta_trasferta,corner_casa,corner_trasferta,falli_casa,falli_trasferta,gialli_casa,gialli_trasferta,rossi_casa,rossi_trasferta,stagione
2025-01-18,Juventus,Milan,2,0,0,0,15,13,6,3,5,5,19,11,0,2,0,0,2425
2025-01-18,Atalanta,Napoli,2,3,1,2,15,6,6,3,3,1,18,9,4,2,0,0,2425
2025-01-18,Bologna,Monza,3,1,2,1,18,3,7,1,4,0,16,18,1,3,0,0,2425
2025-01-19,Fiorentina,Torino,1,1,1,0,20,6,6,3,9,2,16,11,3,3,0,1,2425
2025-01-19,Cagliari,Lecce,4,1,0,1,19,7,7,2,6,1,11,10,3,1,0,1,2425
2025-01-19,Parma,Venezia,1,1,0,1,19,7,8,2,8,2,13,16,2,3,0,0,2425
2025-01-19,Verona,Lazio,0,3,0,2,16,14,3,5,5,6,10,8,6,2,1,0,2425
2025-01-19,Inter,Empoli,3,1,0,0,18,5,7,1,7,3,11,9,0,0,0,0,2425
2025-01-20,Como,Udinese,4,1,2,0,11,6,8,2,3,2,10,16,2,4,1,1,2425
2025-01-24,Torino,Cagliari,2,0,1,0,18,6,6,1,6,3,11,10,0,1,0,0,2425
2025-01-25,Como,Atalanta,1,2,1,0,15,5,5,3,4,5,15,10,2,3,0,0,2425
2025-01-25,Napoli,Juventus,2,1,0,1,14,5,3,2,9,1,9,15,0,0,0,0,2425
2025-01-25,Empoli,Bologna,1,1,1,1,5,9,1,8,2,4,25,13,0,0,0,0,2425
2025-01-26,Lazio,Fiorentina,1,2,0,2,22,7,3,3,14,2,9,12,1,4,0,1,2425
2025-01-26,Lecce,Inter,0,4,0,2,17,9,4,5,7,0,13,12,0,2,0,0,2425
2025-01-26,Milan,Parma,3,2,1,1,14,12,5,5,7,4,14,7,2,5,0,0,2425
2025-01-26,Udinese,Roma,1,2,1,0,10,16,3,10,1,5,15,12,2,2,0,0,2425
2025-01-27,Venezia,Verona,1,1,1,0,9,21,1,5,7,9,16,14,1,1,0,0,2425
2025-01-27,Genoa,Monza,2,0,0,0,18,5,6,1,9,6,13,19,0,4,0,0,2425
2025-01-31,Parma,Lecce,1,3,1,1,19,6,7,3,3,2,8,14,1,2,0,0,2425
2025-02-01,Monza,Verona,0,1,0,1,9,12,2,4,7,3,12,23,2,3,0,0,2425
2025-02-01,Udinese,Venezia,3,2,0,0,13,14,5,3,4,6,20,9,3,3,0,0,2425
2025-02-01,Atalanta,Torino,1,1,1,1,22,5,10,3,8,0,6,11,0,3,0,0,2425
2025-02-01,Bologna,Como,2,0,1,0,15,8,4,1,4,2,16,18,3,4,0,1,2425
2025-02-02,Fiorentina,Genoa,2,1,2,0,7,17,6,3,1,8,17,14,3,1,0,0,2425
2025-02-02,Roma,Napoli,1,1,0,1,12,5,2,2,2,3,9,13,2,1,0,0,2425
2025-02-02,Juventus,Empoli,4,1,0,1,23,10,8,3,8,6,14,13,0,3,0,1,2425
2025-02-02,Milan,Inter,1,1,1,0,10,16,4,6,8,11,5,9,0,2,0,0,2425
2025-02-03,Cagliari,Lazio,1,2,0,1,15,11,5,6,7,7,14,9,0,0,0,0,2425
2025-02-06,Fiorentina,Inter,3,0,0,0,10,11,6,2,1,8,11,10,0,0,0,0,2425
2025-02-07,Como,Juventus,1,2,1,1,16,8,6,3,9,1,15,15,3,1,0,0,2425
2025-02-08,Empoli,Milan,0,2,0,0,8,16,0,5,2,6,17,10,2,4,1,1,2425
2025-02-08,Verona,Atalanta,0,5,0,4,18,17,7,7,7,2,10,6,2,1,0,0,2425
2025-02-08,Torino,Genoa,1,1,1,0,10,6,3,2,4,2,11,10,2,2,0,0,2425
2025-02-09,Napoli,Udinese,1,1,1,1,18,8,4,4,6,6,11,10,0,1,0,0,2425
2025-02-09,Lecce,Bologna,0,0,0,0,6,8,1,2,6,5,14,16,0,2,0,0,2425
2025-02-09,Lazio,Monza,5,1,1,0,26,3,9,1,8,1,10,12,0,1,0,0,2425
2025-02-09,Cagliari,Parma,2,1,0,0,14,9,3,1,7,6,14,12,0,0,0,0,2425
2025-02-09,Venezia,Roma,0,1,0,0,12,13,3,5,4,6,13,21,2,3,0,0,2425
2025-02-10,Inter,Fiorentina,2,1,1,1,22,7,8,2,8,1,16,15,4,3,0,0,2425
2025-02-14,Bologna,Torino,3,2,1,1,23,8,7,5,8,2,7,17,0,4,0,0,2425
2025-02-15,Atalanta,Cagliari,0,0,0,0,9,3,2,0,8,2,7,11,1,1,0,0,2425
2025-02-15,Lazio,Napoli,2,2,1,1,12,6,5,3,7,1,9,19,2,2,0,0,2425
2025-02-15,Milan,Verona,1,0,0,0,18,7,3,2,10,7,11,18,0,0,0,0,2425
2025-02-16,Juventus,Inter,1,0,0,0,16,17,8,2,7,5,17,10,1,1,0,0,2425
2025-02-16,Udinese,Empoli,3,0,1,0,17,16,9,4,9,5,12,17,0,0,0,0,2425
2025-02-16,Parma,Roma,0,1,0,1,5,16,1,4,1,10,11,5,0,0,0,0,2425
2025-02-16,Fiorentina,Como,0,2,0,1,5,8,3,4,2,1,14,24,3,2,0,0,2425
2025-02-16,Monza,Lecce,0,0,0,0,8,19,3,5,3,7,10,18,2,2,0,0,2425
2025-02-17,Genoa,Venezia,2,0,0,0,14,7,5,3,4,5,14,15,1,1,0,0,2425
2025-02-21,Lecce,Udinese,0,1,0,1,10,12,1,5,11,8,15,11,1,3,0,0,2425
2025-02-22,Parma,Bologna,2,0,1,0,4,16,3,1,0,4,14,13,2,1,0,0,2425
2025-02-22,Venezia,Lazio,0,0,0,0,9,9,2,3,6,6,21,12,4,2,0,0,2425
2025-02-22,Torino,Milan,2,1,1,0,9,26,3,8,4,11,14,5,1,1,0,0,2425
2025-02-22,Inter,Genoa,1,0,0,0,18,11,5,2,6,7,7,14,0,2,0,0,2425
2025-02-23,Empoli,Atalanta,0,5,0,3,10,14,1,8,3,4,4,17,0,1,0,0,2425
2025-02-23,Como,Napoli,2,1,1,1,8,13,3,4,4,6,17,14,1,3,0,0,2425
